candidate_id,material_id,composition,parent_structure_id,research_role,selection_category,tilt_pattern,nominal_tilt_deg,A_site_ordering,B_site_ordering,space_group,generation_method,actual_bob_mean_deg,actual_bob_std_deg,bo_length_mean_ang,bo_length_std_ang,minimum_distance_ang,structure_path
634d915949b0ce94eb0d604c_p04,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.073418124154239,1.953616369223873,0.019417528493711853,1.9261558370802996,step4/candidates/634d915949b0ce94eb0d604c_p04.cif
634d915949b0ce94eb0d604c_p05,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.2729276507452,0.03698123125765376,1.9468605971635633,0.0012599733699471187,1.9446837371733112,step4/candidates/634d915949b0ce94eb0d604c_p05.cif
634d915949b0ce94eb0d604c_p06,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.274601483097825,2.0042628568972245,0.009704114309214624,1.9876054372863126,step4/candidates/634d915949b0ce94eb0d604c_p06.cif
634d915949b0ce94eb0d604c_p07,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697273,0.021427874922887235,1.9469360170461478,0.0012577259211013915,1.9446837371733112,step4/candidates/634d915949b0ce94eb0d604c_p07.cif
634d915949b0ce94eb0d604c_p08,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.1599616010956633,2.0053909130174135,0.009639533315724088,1.9876054372863126,step4/candidates/634d915949b0ce94eb0d604c_p08.cif
634d915949b0ce94eb0d604c_p09,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306178,5.62608962933928,1.933151966454643,0.004947010522656654,1.9261558370802996,step4/candidates/634d915949b0ce94eb0d604c_p09.cif
634d915949b0ce94eb0d604c_p10,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154239,1.953616369223873,0.019417528493711853,1.9261558370802996,step4/candidates/634d915949b0ce94eb0d604c_p10.cif
634d915949b0ce94eb0d604c_p11,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.9261558370802998,3.1401849173675503e-16,1.9261558370802996,step4/candidates/634d915949b0ce94eb0d604c_p11.cif
634da209d6d16c71eb0d898a_p01,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,original,original,original,original,Fm-3m,MP parent,180.0,0.0,2.0287565,0.1119873588000001,1.9167691411999996,step4/candidates/634da209d6d16c71eb0d898a_p01.cif
634da209d6d16c71eb0d898a_p02,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a0a0a0,0.0,rocksalt,rocksalt,Fm-3m,native Glazer generator v1,180.0,0.0,2.0287565,0.0,2.0287565,step4/candidates/634da209d6d16c71eb0d898a_p02.cif
634da209d6d16c71eb0d898a_p03,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a0a0c-,6.0,rocksalt,rocksalt,I4/m,native Glazer generator v1,172.0435077430618,5.62608962933927,2.036125292633391,0.005210523240228175,2.0287565,step4/candidates/634da209d6d16c71eb0d898a_p03.cif
634da209d6d16c71eb0d898a_p04,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a0a0c-,12.0,rocksalt,rocksalt,I4/m,native Glazer generator v1,164.33982190699305,11.073418124154236,2.057679774019293,0.0204518431931584,2.0287565,step4/candidates/634da209d6d16c71eb0d898a_p04.cif
634da209d6d16c71eb0d898a_p05,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a-a-a-,6.0,rocksalt,rocksalt,R-3,native Glazer generator v1,163.27292765074517,0.03698123125765232,2.0505641418279494,0.001327088449905076,2.0482713269010393,step4/candidates/634da209d6d16c71eb0d898a_p05.cif
634da209d6d16c71eb0d898a_p06,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a-a-a-,12.0,rocksalt,rocksalt,R-3,native Glazer generator v1,147.904586383159,0.27460148309782206,2.111024051305408,0.010221023970420337,2.093479339886788,step4/candidates/634da209d6d16c71eb0d898a_p06.cif
634da209d6d16c71eb0d898a_p07,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a-a-c+,6.0,rocksalt,rocksalt,P2_1/c,native Glazer generator v1,163.24273266697273,0.021427874922888907,2.0506435791061164,0.0013247212860617264,2.0482713269010393,step4/candidates/634da209d6d16c71eb0d898a_p07.cif
634da209d6d16c71eb0d898a_p08,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a-a-c+,12.0,rocksalt,rocksalt,P2_1/c,native Glazer generator v1,147.68037821939575,0.15996160109565574,2.1122121956611983,0.01015300293712792,2.093479339886788,step4/candidates/634da209d6d16c71eb0d898a_p08.cif
634da209d6d16c71eb0d898a_p09,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a0a0c+,6.0,rocksalt,rocksalt,P4/mnc,native Glazer generator v1,172.0435077430618,5.62608962933927,2.036125292633391,0.005210523240228175,2.0287565,step4/candidates/634da209d6d16c71eb0d898a_p09.cif
634da209d6d16c71eb0d898a_p10,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a0a0c+,12.0,rocksalt,rocksalt,P4/mnc,native Glazer generator v1,164.33982190699305,11.073418124154236,2.057679774019293,0.0204518431931584,2.0287565,step4/candidates/634da209d6d16c71eb0d898a_p10.cif
634da209d6d16c71eb0d898a_p11,634da209d6d16c71eb0d898a,Ba2FeWO6,634da209d6d16c71eb0d8987,development,near_stable_0.05_0.10,a0a0a0_ordering_control,0.0,rocksalt,layered,P4/mmm,native Glazer generator v1,180.0,0.0,2.0287565,0.0,2.0287565,step4/candidates/634da209d6d16c71eb0d898a_p11.cif
634710ae103349a28b1bbc25_p01,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,original,original,original,original,P-1,MP parent,149.17067036685964,0.27164114285962077,2.0321896811508364,0.06717572737183487,1.964147023244998,step4/candidates/634710ae103349a28b1bbc25_p01.cif
634710ae103349a28b1bbc25_p02,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.9587020985797157,0.0,1.9587020985797157,step4/candidates/634710ae103349a28b1bbc25_p02.cif
634710ae103349a28b1bbc25_p03,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306172,5.626089629339297,1.9658164415750534,0.005030600175690575,1.9587020985797157,step4/candidates/634710ae103349a28b1bbc25_p03.cif
634710ae103349a28b1bbc25_p04,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.073418124154253,1.9866266314250247,0.019745626536384606,1.9587020985797157,step4/candidates/634710ae103349a28b1bbc25_p04.cif
634710ae103349a28b1bbc25_p05,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.03698123125765376,1.9797567070620445,0.001281263144113348,1.9775430646613943,step4/candidates/634710ae103349a28b1bbc25_p05.cif
634710ae103349a28b1bbc25_p06,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.274601483097825,2.0381288929667782,0.009868084760539561,2.0211900128820433,step4/candidates/634710ae103349a28b1bbc25_p06.cif
634710ae103349a28b1bbc25_p07,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.021427874922887235,1.9798334013146324,0.0012789777201171037,1.9775430646613943,step4/candidates/634710ae103349a28b1bbc25_p07.cif
634710ae103349a28b1bbc25_p08,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.15996160109567334,2.039276009854932,0.009802412541790099,2.0211900128820433,step4/candidates/634710ae103349a28b1bbc25_p08.cif
634710ae103349a28b1bbc25_p09,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339297,1.9658164415750534,0.005030600175690575,1.9587020985797157,step4/candidates/634710ae103349a28b1bbc25_p09.cif
634710ae103349a28b1bbc25_p10,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154253,1.9866266314250247,0.019745626536384606,1.9587020985797157,step4/candidates/634710ae103349a28b1bbc25_p10.cif
634710ae103349a28b1bbc25_p11,634710ae103349a28b1bbc25,LaYMgTiO6,634710ae103349a28b1bbc22,development,stable_positive_control_le_0.03,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.9587020985797157,0.0,1.9587020985797157,step4/candidates/634710ae103349a28b1bbc25_p11.cif
6347130f660f1387211bc0d3_p01,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,original,original,original,original,Pc,MP parent,152.94016267302376,0.1979543155844215,2.022919178738696,0.10602230703391706,1.9164163807017172,step4/candidates/6347130f660f1387211bc0d3_p01.cif
6347130f660f1387211bc0d3_p02,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.9666634311889617,3.8459253727671276e-16,1.9666634311889615,step4/candidates/6347130f660f1387211bc0d3_p02.cif
6347130f660f1387211bc0d3_p03,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306178,5.62608962933928,1.973806691113997,0.005051047532770427,1.9666634311889615,step4/candidates/6347130f660f1387211bc0d3_p03.cif
6347130f660f1387211bc0d3_p04,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.07341812415425,1.9947014659772673,0.019825884529955054,1.9666634311889615,step4/candidates/6347130f660f1387211bc0d3_p04.cif
6347130f660f1387211bc0d3_p05,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.03698123125764362,1.9878036181475718,0.0012864709610943973,1.9855809781849942,step4/candidates/6347130f660f1387211bc0d3_p05.cif
6347130f660f1387211bc0d3_p06,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.27460148309782645,2.0464130634024915,0.009908194537852225,2.0294053336144344,step4/candidates/6347130f660f1387211bc0d3_p06.cif
6347130f660f1387211bc0d3_p07,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697273,0.021427874922883883,1.987880624131308,0.0012841762477730388,1.9855809781849942,step4/candidates/6347130f660f1387211bc0d3_p07.cif
6347130f660f1387211bc0d3_p08,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.1599616010956633,2.0475648428572986,0.009842255388068679,2.0294053336144344,step4/candidates/6347130f660f1387211bc0d3_p08.cif
6347130f660f1387211bc0d3_p09,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306178,5.62608962933928,1.973806691113997,0.005051047532770427,1.9666634311889615,step4/candidates/6347130f660f1387211bc0d3_p09.cif
6347130f660f1387211bc0d3_p10,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.07341812415425,1.9947014659772673,0.019825884529955054,1.9666634311889615,step4/candidates/6347130f660f1387211bc0d3_p10.cif
6347130f660f1387211bc0d3_p11,6347130f660f1387211bc0d3,SrTbLiWO6,6347130f660f1387211bc0d2,development,stable_positive_control_le_0.03,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.9666634311889617,3.8459253727671276e-16,1.9666634311889615,step4/candidates/6347130f660f1387211bc0d3_p11.cif
634d8de349b0ce94eb0d4011_p01,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,original,original,original,original,Pc,MP parent,145.9985157676764,0.3486402161558211,2.118203059105563,0.04011164769742229,2.0778019348215984,step4/candidates/634d8de349b0ce94eb0d4011_p01.cif
634d8de349b0ce94eb0d4011_p02,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,2.024948285420711,3.1401849173675503e-16,2.0249482854207104,step4/candidates/634d8de349b0ce94eb0d4011_p02.cif
634d8de349b0ce94eb0d4011_p03,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306172,5.626089629339303,2.032303245963588,0.005200742475228044,2.0249482854207104,step4/candidates/634d8de349b0ce94eb0d4011_p03.cif
634d8de349b0ce94eb0d4011_p04,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.073418124154239,2.053817267052622,0.02041345267787409,2.0249482854207104,step4/candidates/634d8de349b0ce94eb0d4011_p04.cif
634d8de349b0ce94eb0d4011_p05,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.2729276507452,0.036981231257643604,2.046714991739865,0.0013245973487887855,2.0444264806962598,step4/candidates/634d8de349b0ce94eb0d4011_p05.cif
634d8de349b0ce94eb0d4011_p06,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.27460148309782356,2.1070614108557475,0.010201837906198694,2.089549632924125,step4/candidates/634d8de349b0ce94eb0d4011_p06.cif
634d8de349b0ce94eb0d4011_p07,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697273,0.021427874922878863,2.0467942799049172,0.0013222346283904046,2.0444264806962598,step4/candidates/634d8de349b0ce94eb0d4011_p07.cif
634d8de349b0ce94eb0d4011_p08,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.15996160109567417,2.1082473249248284,0.010133944556386654,2.089549632924125,step4/candidates/634d8de349b0ce94eb0d4011_p08.cif
634d8de349b0ce94eb0d4011_p09,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339303,2.032303245963588,0.005200742475228044,2.0249482854207104,step4/candidates/634d8de349b0ce94eb0d4011_p09.cif
634d8de349b0ce94eb0d4011_p10,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154239,2.053817267052622,0.02041345267787409,2.0249482854207104,step4/candidates/634d8de349b0ce94eb0d4011_p10.cif
634d8de349b0ce94eb0d4011_p11,634d8de349b0ce94eb0d4011,SmSrInZrO6,634d8de349b0ce94eb0d400d,development,stable_positive_control_le_0.03,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,2.024948285420711,3.1401849173675503e-16,2.0249482854207104,step4/candidates/634d8de349b0ce94eb0d4011_p11.cif
634d981649b0ce94eb0d9f5f_p01,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,original,original,original,original,Pc,MP parent,142.29128673474145,0.565781706107997,2.181047612334187,0.10789802816187828,2.070805523339419,step4/candidates/634d981649b0ce94eb0d9f5f_p01.cif
634d981649b0ce94eb0d9f5f_p02,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,2.063170945458387,3.1401849173675503e-16,2.0631709454583866,step4/candidates/634d981649b0ce94eb0d9f5f_p02.cif
634d981649b0ce94eb0d9f5f_p03,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306178,5.62608962933928,2.070664737278312,0.005298911012669304,2.0631709454583866,step4/candidates/634d981649b0ce94eb0d9f5f_p03.cif
634d981649b0ce94eb0d9f5f_p04,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.073418124154243,2.092584854226707,0.02079877435128141,2.0631709454583866,step4/candidates/634d981649b0ce94eb0d9f5f_p04.cif
634d981649b0ce94eb0d9f5f_p05,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.036981231257671165,2.085348517290388,0.0013496002757835952,2.083016808610458,step4/candidates/634d981649b0ce94eb0d9f5f_p05.cif
634d981649b0ce94eb0d9f5f_p06,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.2746014830978307,2.1468340275519378,0.01039440646948253,2.128991699581406,step4/candidates/634d981649b0ce94eb0d9f5f_p06.cif
634d981649b0ce94eb0d9f5f_p07,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.0214278749228864,2.085429302088514,0.001347192956982807,2.0830168086104575,step4/candidates/634d981649b0ce94eb0d9f5f_p07.cif
634d981649b0ce94eb0d9f5f_p08,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.15996160109565993,2.148042326780493,0.010325231573644138,2.128991699581406,step4/candidates/634d981649b0ce94eb0d9f5f_p08.cif
634d981649b0ce94eb0d9f5f_p09,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306178,5.62608962933928,2.070664737278312,0.005298911012669304,2.0631709454583866,step4/candidates/634d981649b0ce94eb0d9f5f_p09.cif
634d981649b0ce94eb0d9f5f_p10,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154243,2.092584854226707,0.02079877435128141,2.0631709454583866,step4/candidates/634d981649b0ce94eb0d9f5f_p10.cif
634d981649b0ce94eb0d9f5f_p11,634d981649b0ce94eb0d9f5f,PrSrHfTbO6,634d981649b0ce94eb0d9f5c,development,stable_positive_control_le_0.03,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,2.063170945458387,3.1401849173675503e-16,2.0631709454583866,step4/candidates/634d981649b0ce94eb0d9f5f_p11.cif
634702b1660f1387211b508d_p01,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,original,original,original,original,Pc,MP parent,138.6546648336639,0.8505304163482281,2.0876107524764707,0.31578743163993783,1.7667361472444159,step4/candidates/634702b1660f1387211b508d_p01.cif
634702b1660f1387211b508d_p02,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.954775977811165,2.7194799110210365e-16,1.954775977811165,step4/candidates/634702b1660f1387211b508d_p02.cif
634702b1660f1387211b508d_p03,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306172,5.626089629339297,1.9618760604604255,0.005020516588277089,1.954775977811165,step4/candidates/634702b1660f1387211b508d_p03.cif
634702b1660f1387211b508d_p04,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.073418124154248,1.982644537321665,0.019706047411775163,1.954775977811165,step4/candidates/634702b1660f1387211b508d_p04.cif
634702b1660f1387211b508d_p05,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.036981231257655185,1.975788383379791,0.001278694915976896,1.9735791781150436,step4/candidates/634702b1660f1387211b508d_p05.cif
634702b1660f1387211b508d_p06,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.274601483097825,2.0340435651461455,0.009848304676293045,2.0171386382025975,step4/candidates/634702b1660f1387211b508d_p06.cif
634702b1660f1387211b508d_p07,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.021427874922877184,1.975864923902571,0.0012764140729991814,1.9735791781150436,step4/candidates/634702b1660f1387211b508d_p07.cif
634702b1660f1387211b508d_p08,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.15996160109566745,2.0351883826956496,0.009782764094234068,2.0171386382025975,step4/candidates/634702b1660f1387211b508d_p08.cif
634702b1660f1387211b508d_p09,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339297,1.9618760604604255,0.005020516588277089,1.954775977811165,step4/candidates/634702b1660f1387211b508d_p09.cif
634702b1660f1387211b508d_p10,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154248,1.982644537321665,0.019706047411775167,1.954775977811165,step4/candidates/634702b1660f1387211b508d_p10.cif
634702b1660f1387211b508d_p11,634702b1660f1387211b508d,NdZnEuSiO6,634702b1660f1387211b508b,development,unstable_negative_control_gt_0.20,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.954775977811165,2.7194799110210365e-16,1.954775977811165,step4/candidates/634702b1660f1387211b508d_p11.cif
63470b2f660f1387211b8cd7_p01,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,original,original,original,original,F-43m,MP parent,180.0,0.0,1.9097525,0.016041921000000323,1.8937105789999995,step4/candidates/63470b2f660f1387211b8cd7_p01.cif
63470b2f660f1387211b8cd7_p02,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.9097524999999997,3.1401849173675503e-16,1.9097524999999989,step4/candidates/63470b2f660f1387211b8cd7_p02.cif
