structure_id,shard,offset,name,md5
63470995660f1387211b81c0,dataset/raw/structures/1c7c4c3982a58fd835a5d9b47ed8341e.json.gz,7,spuds_structure,72c3ea410a7a6f50fbd0377d6413df8c
634713e3103349a28b1bd7b9,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,0,spuds_structure,25b31fa206f9de812370e9c008c5faef
634713e3660f1387211bc438,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,1,spuds_structure,818b9b19691a3a584fbf51ea020805d2
634713e3660f1387211bc43a,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,2,spuds_structure,c7c0b9f7d257bc94051614960128962e
634713e3660f1387211bc43c,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,3,spuds_structure,b8a04fb53fc17aa3d48bbe50ad5ced02
634713e4103349a28b1bd7ba,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,4,spuds_structure,0e32dc73f3383060e42319c707547276
634713e4103349a28b1bd7bd,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,5,spuds_structure,a72e09074d13ee07e9ed03dc4ddfcb8e
634713e4660f1387211bc442,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,6,spuds_structure,df5097b521e8c2d641acc770f3c64ea1
634713e4660f1387211bc444,dataset/raw/structures/1c862e62fcba60594a4dfe0d6f4b8497.json.gz,7,spuds_structure,5bdaffa282f3b6ea97fdc77d020960f8
63470a22103349a28b1b8977,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,0,spuds_structure,66cdc67d46e37aa8742276d9e248fc70
63470a22103349a28b1b8978,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,1,spuds_structure,e218c67deff2aee4a752de7b304dd5f8
63470a22103349a28b1b897c,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,2,spuds_structure,73ce688ad2d4f9308f809e12b21ed1e9
63470a22103349a28b1b897d,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,3,spuds_structure,bffc6095d4e8ab2b010b3515a3b0bac0
63470a22103349a28b1b897e,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,4,spuds_structure,31b756b5cf0a7c2b8d241c346657995a
63470a22660f1387211b8552,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,5,spuds_structure,26926852ce0c22093be2a5855526495c
63470a22660f1387211b8556,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,6,spuds_structure,e4af287702e2a1664675f196a53aab19
63470a22660f1387211b8558,dataset/raw/structures/1c8ca8969527fb8111ade475a591e814.json.gz,7,spuds_structure,74741ae1f82a1126be187391c9e55b15
634d97d149b0ce94eb0d9d75,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,0,spuds_structure,94ead5fbca7e102541108beed5840e2c
634d97d149b0ce94eb0d9d76,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,1,spuds_structure,97ebf6404f10891684f114d908fc5c09
634d97d149b0ce94eb0d9d7a,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,2,spuds_structure,1504b3c739b648203b1aa4bc97939216
634d97d149b0ce94eb0d9d7b,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,3,spuds_structure,37957625940ec814e14460dd8bc2b62f
634d97d1d6d16c71eb0d78c8,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,4,spuds_structure,7c9b4c724a01fe3759d370c199e0877c
634d97d1d6d16c71eb0d78ca,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,5,spuds_structure,1d808fbf102d5ef43d5690003307d683
634d97d249b0ce94eb0d9d7f,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,6,spuds_structure,5e6171d47bfb762a7bfff1bdc4113e2c
634d97d249b0ce94eb0d9d81,dataset/raw/structures/1c936ff8b4e560f6a233f46a293484e6.json.gz,7,spuds_structure,359f3e6d832e9204747ac069d4565119
634701c3660f1387211b4934,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,0,spuds_structure,d062c35afa51fb0486e36e41f0ade318
634701c3660f1387211b4935,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,1,spuds_structure,bc6b9323337a6783046dfc6362bfbf76
634701c3660f1387211b4938,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,2,spuds_structure,8509583c845f93104774c3ff0def8c98
634701c4103349a28b1b491e,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,3,spuds_structure,59c3833c150f69e76fe4126d326d9014
634701c4103349a28b1b491f,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,4,spuds_structure,17526b6c6a7a6b6a05db2c7c3350afc6
634701c4103349a28b1b4922,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,5,spuds_structure,54268598b1c2273cb40377842176d8ca
634701c4103349a28b1b4923,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,6,spuds_structure,0b453863b3dba245f3e8a365609d296a
634701c4660f1387211b4939,dataset/raw/structures/1c96745702357b7c0d42eb97a9028e91.json.gz,7,spuds_structure,c741bf256e0bdfbde391649a852b55ba
634d9722d6d16c71eb0d7404,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,0,spuds_structure,95b6b2e795d49a57ee1612bf85a59117
634d972349b0ce94eb0d9708,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,1,spuds_structure,484dcfa01667e18dfc3d8756fceb0f4c
634d972349b0ce94eb0d970c,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,2,spuds_structure,370bfbe0e9cb50608b77b5cdacfa034b
634d972349b0ce94eb0d970e,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,3,spuds_structure,2c73d06a77050958b472deb3e8b70859
634d972349b0ce94eb0d9712,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,4,spuds_structure,33c987cefd5dab38d123b02a07562553
634d9723d6d16c71eb0d740a,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,5,spuds_structure,8c3b9665eb0a199fc9775c0e29817f78
634d9723d6d16c71eb0d740c,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,6,spuds_structure,b6aa77e71f02e6e3ac6bd7efdf11dd63
634d9723d6d16c71eb0d740e,dataset/raw/structures/1c9692b09d09d7fc8c5c23474da7cc78.json.gz,7,spuds_structure,12bbc65ecf2981bac2f459c8ce9ba794
6347142e103349a28b1bd9a8,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,0,spuds_structure,8eadb85ad8592ab67748420133cf932f
6347142e660f1387211bc5fa,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,1,spuds_structure,7bfa16ea1eef52a8b2b74d50583359f4
6347142e660f1387211bc5fb,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,2,spuds_structure,ee4b2b44663c0455d322e7d597c27215
6347142f103349a28b1bd9a9,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,3,spuds_structure,0b6055a44983d50ef111b8adae82a4bc
6347142f103349a28b1bd9ac,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,4,spuds_structure,5811f81284c602d6133ffa215f435042
6347142f103349a28b1bd9ad,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,5,spuds_structure,24bbc62e7b5862c32d029e177676a428
6347142f103349a28b1bd9b0,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,6,spuds_structure,34828bdaaaebf7c1c2b8c72525eb677c
6347142f660f1387211bc5ff,dataset/raw/structures/1c9ca32ce87270a42bd95e4864a03e89.json.gz,7,spuds_structure,510a9078f5ff4d12d8859f8ee294b7e0
634d9294d6d16c71eb0d5c82,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,0,spuds_structure,8a4f456089a00ab54d50f6ad54e8d185
634d9294d6d16c71eb0d5c84,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,1,spuds_structure,0a4c212739b90f8eaaddb6dedcd1d7f5
634d9294d6d16c71eb0d5c86,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,2,spuds_structure,bccfb90efd2eb64ed4e7d9bc25158e4e
634d9294d6d16c71eb0d5c88,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,3,spuds_structure,df31120d739b2e5d8471a079b414515c
634d929549b0ce94eb0d69ec,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,4,spuds_structure,7683422fd07d656d2078d0fba4a1c648
634d929549b0ce94eb0d69f0,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,5,spuds_structure,584736d6246e2ca9be8462d80a56c422
634d929549b0ce94eb0d69f1,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,6,spuds_structure,62633c6263dffcd04eb3abe5b7ec9526
634d929549b0ce94eb0d69f2,dataset/raw/structures/1ca4f1692e96ff804d54e2df73995621.json.gz,7,spuds_structure,07e56eb6cd1e62fc21b50938f8c461be
6347083f660f1387211b79aa,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,0,spuds_structure,546598547eadb69135ed29e430682786
63470840103349a28b1b7abe,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,1,spuds_structure,df2f1cf116a6fcf5e296b587986e5433
63470840103349a28b1b7abf,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,2,spuds_structure,520bb5c4a5ed5edcd75c4b01013f7d36
63470840103349a28b1b7ac2,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,3,spuds_structure,16f344d9351a9b941e29b5555c1cfe0a
63470840660f1387211b79ab,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,4,spuds_structure,776e0bab4fe7e1c501f712f602bce492
63470840660f1387211b79ae,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,5,spuds_structure,e9ce2fd294e330744bd5275b86d9b06d
63470840660f1387211b79af,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,6,spuds_structure,fdcbf5e1320a3a8d55efa7f90ab69326
63470840660f1387211b79b2,dataset/raw/structures/1ca803628aedba6cff2cbafbc6faf207.json.gz,7,spuds_structure,3912b52514921d35cd7b0468d6d93658
634d946749b0ce94eb0d7cbf,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,0,spuds_structure,f351dc5f012b478492179a2da5bb3baa
634d946749b0ce94eb0d7cc0,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,1,spuds_structure,97dd78276e2944522b3d39a244157370
634d946749b0ce94eb0d7cc4,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,2,spuds_structure,d9d36cd01a7c51737979ac69add5c933
634d946749b0ce94eb0d7cc6,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,3,spuds_structure,86bab2e598ae476aed353c6667c26c28
634d9467d6d16c71eb0d6670,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,4,spuds_structure,a998524ddb7201cec449f9288fce063b
634d9467d6d16c71eb0d6672,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,5,spuds_structure,2a4eeca293b68b92bf13d0f52cbf7ac0
634d946849b0ce94eb0d7cca,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,6,spuds_structure,1246ad2acb7dd44b24520b60732ef1e7
634d946849b0ce94eb0d7ccb,dataset/raw/structures/1cb74ce56c86a69337daedbab1d3a910.json.gz,7,spuds_structure,3353ef95a883664d562adec0275864bc
6347087c103349a28b1b7ca1,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,0,spuds_structure,ad7e730fe3f881edc5a9fdd321aee168
6347087c103349a28b1b7ca2,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,1,spuds_structure,17e2f3fda42ce668ce10e8c350bd9813
6347087c103349a28b1b7ca6,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,2,spuds_structure,0257f5868ca37838123a1f469ddbfad7
6347087c103349a28b1b7ca7,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,3,spuds_structure,578fe9fb7dd263611edfd0a950680bba
6347087c103349a28b1b7ca8,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,4,spuds_structure,d495407d2cc0711c663227166493beb5
6347087c660f1387211b7b4c,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,5,spuds_structure,3f11301ff1d9be589dac0e5b4e1efbaf
6347087c660f1387211b7b4e,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,6,spuds_structure,e7f2fab05322b31126a487d0e4ff60bd
6347087c660f1387211b7b50,dataset/raw/structures/1cbae69664b4de44ea69e2b4b9e69fdb.json.gz,7,spuds_structure,adfeeddd825ff88baf1935cf29e32594
634d930849b0ce94eb0d6e72,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,0,spuds_structure,ae8ed022f99c52fdc0ac307b11ae9753
634d9308d6d16c71eb0d5ffe,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,1,spuds_structure,e94c5d0f7f8a4ac64b1d8003a92e4748
634d9308d6d16c71eb0d6000,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,2,spuds_structure,357d85d05c35003b44cacf1429a57e47
634d9308d6d16c71eb0d6002,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,3,spuds_structure,d3dbb410da9618a5dbed172433d5ea84
634d9308d6d16c71eb0d6004,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,4,spuds_structure,507763888cd56c0ac3cc35e247752dfc
634d9308d6d16c71eb0d6006,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,5,spuds_structure,e9408ee49cb0387139b27d0ecde5cdd0
634d930949b0ce94eb0d6e77,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,6,spuds_structure,69230bebd9b79a27833b2ad74a1f8007
634d930949b0ce94eb0d6e78,dataset/raw/structures/1cc6b64f0e9a634e928fba300d42563d.json.gz,7,spuds_structure,c9398ca16d2628d05e33d6a5fe59d775
634da8de49b0ce94eb0da175,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,0,spuds_structure,7ca4312e48b2fe0264ca6b2cfd4afb7a
634da8de49b0ce94eb0da177,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,1,spuds_structure,7610135e9d39883a2334814a0ef7ffd9
634da8df49b0ce94eb0da17b,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,2,spuds_structure,78de74636fc6b6f0a651b29ffa75763c
634da8df49b0ce94eb0da17d,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,3,spuds_structure,52df15a8fea8f903732a9f5d3fb15a96
634da8df49b0ce94eb0da17f,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,4,spuds_structure,4bd84e6d6e6befe9a24964e806ab6dd7
634da8df49b0ce94eb0da181,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,5,spuds_structure,97892a2839f7b2f6f0e022153c48e0e7
634da8df49b0ce94eb0da183,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,6,spuds_structure,97a95de4fbe21d50277bbcaeea807a0c
634da8df49b0ce94eb0da187,dataset/raw/structures/1cd34cbca90d80731643d733aea2fcb1.json.gz,7,spuds_structure,972f79a44752e54091488e53cd83ebd6
634d92f8d6d16c71eb0d5f78,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,0,spuds_structure,4b96f58f0250b0699eb9186626e5b29f
634d92f8d6d16c71eb0d5f7a,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,1,spuds_structure,13b62461f3c47ed60f2b5d6d9d51e784
634d92f949b0ce94eb0d6dd3,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,2,spuds_structure,89384e8868ce2244ce855cc3db6bbafb
634d92f949b0ce94eb0d6dd5,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,3,spuds_structure,b28370e9f52c09c95cc1b479fd0641a2
634d92f949b0ce94eb0d6dd7,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,4,spuds_structure,568f31002f7f1ce53ab754087eba7b2c
634d92f949b0ce94eb0d6dd9,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,5,spuds_structure,cc71c6db4d5db6975e1bac3a7dacdd17
634d92f949b0ce94eb0d6ddb,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,6,spuds_structure,ff160004bf654315aa80505ab29535ca
634d92f949b0ce94eb0d6ddd,dataset/raw/structures/1cd6fc6c7790840913b17c9b6c9b4590.json.gz,7,spuds_structure,748346e943a68904f883c48a643f5b83
634d90f249b0ce94eb0d5c62,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,0,spuds_structure,82956e67dc3fac0b1033c6035aefb25a
634d90f249b0ce94eb0d5c63,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,1,spuds_structure,5ce5fa12109a8466403bd9218adb9468
634d90f2d6d16c71eb0d5046,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,2,spuds_structure,9bf97c38ef172d8f8e90b43018336039
634d90f2d6d16c71eb0d5048,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,3,spuds_structure,765a5650b4415d751a7d20b29f5cb84d
634d90f2d6d16c71eb0d504a,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,4,spuds_structure,9ade4c3a96ea3fb0612813c406d7bb71
634d90f349b0ce94eb0d5c68,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,5,spuds_structure,e417c6f24786f1dc4f978dd92fbf7598
634d90f349b0ce94eb0d5c69,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,6,spuds_structure,bd50a9c6f9e67502ad6ad17e6df3f5d9
634d90f349b0ce94eb0d5c6a,dataset/raw/structures/1cdf4b734b597d9d3c7c967b09dbb91e.json.gz,7,spuds_structure,d074d9263a2489e15291282077e64f4d
634706e4103349a28b1b70a8,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,0,spuds_structure,ee87a7c0a4a52ff2ab9e2f736a7dcdb4
634706e4103349a28b1b70ac,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,1,spuds_structure,8d4bf5c3fed2ca33d0493d67356addc3
634706e4103349a28b1b70ad,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,2,spuds_structure,b7e48e199f52302f13b62d1234ddc49f
634706e4660f1387211b706c,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,3,spuds_structure,163b9168350a42cbe53261574df5db7a
634706e4660f1387211b706e,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,4,spuds_structure,0be9370b659e8c711d4f7d0112c39fbf
634706e5103349a28b1b70ae,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,5,spuds_structure,b816a9ea1f5fd765be5deddfc1935fb8
634706e5103349a28b1b70b2,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,6,spuds_structure,c3921443b59e95975ccda8446a6afff6
634706e5103349a28b1b70b4,dataset/raw/structures/1ce9810a15c484778ee643344c87f10f.json.gz,7,spuds_structure,82cd57fca2ad2faf397572ea47920e41
634da1d7d6d16c71eb0d871e,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,0,spuds_structure,4fa12a094e5a362615c04bcdce294131
634da1d7d6d16c71eb0d871f,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,1,spuds_structure,adcc42f4e75d74bb14b85c69da8b57b5
634da1d7d6d16c71eb0d8722,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,2,spuds_structure,2bf3e01e40cf2fe9dffc1bf169bcc9e0
634da1d7d6d16c71eb0d8725,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,3,spuds_structure,f6dedfd628fb924335067fd33730a269
634da1d8d6d16c71eb0d8726,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,4,spuds_structure,23c0a8e69c166643de51e73ba241d395
634da1d8d6d16c71eb0d8728,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,5,spuds_structure,b349208cd8e707414bea21aa19836a50
634da1d8d6d16c71eb0d872a,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,6,spuds_structure,d631213978259173a590c8bb78f57b68
634da1d8d6d16c71eb0d872d,dataset/raw/structures/1cea47e8879d21424015b2f0229e9aee.json.gz,7,spuds_structure,b7c4f6fc5e089fe6479d6e824547c139
634715ec103349a28b1be733,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,0,spuds_structure,d62fe9f951a547a45f56f0ff4b397f0e
634715ec660f1387211bd35b,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,1,spuds_structure,4e4f09235838680a4916c6155fb5d05d
634715ec660f1387211bd35d,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,2,spuds_structure,4c2488870559d5b36ae36c60d27914b7
634715ec660f1387211bd35f,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,3,spuds_structure,fd44c27781de0045bde3d62759a713fe
634715ed103349a28b1be736,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,4,spuds_structure,235340562dd6a0148ae7e14ed693e103
634715ed103349a28b1be737,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,5,spuds_structure,eb237c7a5f0d29e7eb7df38295214511
634715ed103349a28b1be73a,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,6,spuds_structure,60441d8ae5c8aa42c2f5805b94a30a9a
634715ed103349a28b1be73e,dataset/raw/structures/1cee106ea94d4fa2f2b7dd6bfa84fd9f.json.gz,7,spuds_structure,571cbe07ad52b4bbb59f8a98e3045c21
6347134b103349a28b1bd1fd,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,0,spuds_structure,c277a45a947dcc44e83ba780e270a128
6347134b660f1387211bc266,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,1,spuds_structure,0b96b9054ff1bd2e63e8c4b7b78f1d86
6347134b660f1387211bc268,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,2,spuds_structure,acf3b576823b6ccd53d69aec539b1a49
6347134b660f1387211bc26a,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,3,spuds_structure,ba6300f3f5059a8d5f9a58da8cee0a3a
6347134b660f1387211bc26c,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,4,spuds_structure,1075dbc5510f54e3e0d7f809bd31840a
6347134c103349a28b1bd201,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,5,spuds_structure,36953b5045da9c562fcd6fb32eac2177
6347134c103349a28b1bd203,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,6,spuds_structure,7fb1e181cc0fae253af0a8753a898723
6347134c103349a28b1bd204,dataset/raw/structures/1cf9c12392969912e50dd8d9cb632961.json.gz,7,spuds_structure,6ecaf1bc9628005a0077999fc1138d20
634d91f0d6d16c71eb0d5726,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,0,spuds_structure,bab9ba369754927e476dcc0ea62a5808
634d91f0d6d16c71eb0d5728,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,1,spuds_structure,4e93b72d64d4196329eb8025c7430931
634d91f0d6d16c71eb0d572a,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,2,spuds_structure,9d39b839d968ea25674435c52a183670
634d91f149b0ce94eb0d6679,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,3,spuds_structure,217393c35a093153c96eb2fe1656e586
634d91f149b0ce94eb0d667b,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,4,spuds_structure,b3dbd7243651283ceb741084a46cf6e5
634d91f149b0ce94eb0d667d,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,5,spuds_structure,56815045739c26b5aa6c63856c7c1377
634d91f1d6d16c71eb0d572c,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,6,spuds_structure,1c76433d8cc48435648ef954cc7ed420
634d91f1d6d16c71eb0d572e,dataset/raw/structures/1d0152abbe54c5718e5d8f362e66587c.json.gz,7,spuds_structure,63a574b273d53ccb987d353797f6be24
63471555103349a28b1be2da,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,0,spuds_structure,ecfd1d4c89b1e7feb56adfd843aa6b87
63471555103349a28b1be2db,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,1,spuds_structure,61c3cc8bd7f1c6a25c4f069a0852ad5a
63471555103349a28b1be2de,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,2,spuds_structure,e5ff8838813def74c3bc5cfe2402eac4
63471555660f1387211bcecc,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,3,spuds_structure,087849dd4d4363e353596c14fac64420
63471555660f1387211bcecd,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,4,spuds_structure,43f449e3005bb3f68708d88e91760fab
63471555660f1387211bced0,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,5,spuds_structure,52d1330e3c8af372ac424c590e5b02d6
63471555660f1387211bced1,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,6,spuds_structure,0f81b166846e8cff5ecb8f9982462060
63471556103349a28b1be2df,dataset/raw/structures/1d01d2bfce262dbc192a9c726eb43668.json.gz,7,spuds_structure,c2e2bc5fe05af1870980632c4079bfe8
634d956049b0ce94eb0d8733,dataset/raw/structures/1d0a349ccb22937edd977f5ac730f725.json.gz,0,spuds_structure,4d1223cbd6265412627814da602cb3b8
634d956049b0ce94eb0d8734,dataset/raw/structures/1d0a349ccb22937edd977f5ac730f725.json.gz,1,spuds_structure,8ab4c55acb075ed36cd077b7f8b357ac
634d956049b0ce94eb0d8738,dataset/raw/structures/1d0a349ccb22937edd977f5ac730f725.json.gz,2,spuds_structure,4303a20810440ce9d7d11d8732f6294c
634d956049b0ce94eb0d8739,dataset/raw/structures/1d0a349ccb22937edd977f5ac730f725.json.gz,3,spuds_structure,96ca32e786e56d840bd226e50191ef3d
